id,name,sex,age,channel_id,mobile,province,city
CU17013254391806,水女士,女,56,100000006,18735694201,海南省,金州区
CU17023850379621,罗先生,男,26,100000000,13603251769,黑龙江省,尖山区
CU17026710485362,堪小姐,女,36,100000008,13109628413,山西省,尖草坪区
CU17015765234901,伏小姐,女,39,100000003,13337649015,吉林省,新邱区
CU17014105648792,毛女士,女,59,100000009,13776041598,甘肃省,长治市
CU17028708194652,张女士,女,56,100000004,17326317509,香港特别行政区,扎赉诺尔区
CU17020307269841,华先生,男,58,100000005,13341692508,河南省,科尔沁左翼后旗
CU17027840657231,任女士,女,40,100000008,15021586970,江苏省,泰来县
CU17012942801536,周小姐,女,45,100000006,18690146372,江西省,同江市
CU17018041583972,伏女士,女,32,100000009,18884679513,贵州省,绥滨县
CU17012640952718,赵先生,男,59,100000005,18961239875,黑龙江省,青龙满族自治县
CU17011394726158,萧先生,男,27,100000004,18572803495,新疆维吾尔自治区,乐亭县
CU17018076984351,孙女士,女,53,100000002,13185092137,吉林省,阿拉善右旗
CU17018148607539,陶先生,男,59,100000009,15158972613,广西壮族自治区,于洪区
CU17023384567091,李女士,女,46,100000001,17760825943,天津市,丰南区
CU17017768403192,谢小姐,女,43,100000003,15230812765,湖北省,鸡泽县
CU17025498251370,鲍女士,女,54,100000001,13001845697,内蒙古自治区,大安市
CU17027967435210,狄小姐,女,41,100000004,13983617905,内蒙古自治区,东山区
CU17020340821765,贺女士,女,41,100000007,18050128796,安徽省,富锦市
CU17018471506392,赵女士,女,46,100000001,15850679243,福建省,黄骅市
CU17028486395071,黄先生,男,47,100000006,13183671042,西藏自治区,开原市
CU17019652908437,秦女士,女,26,100000007,13191527468,澳门特别行政区,海城市
CU17023182067935,明女士,女,38,100000004,18506572813,河南省,秦皇岛市
CU17025823197456,余女士,女,27,100000002,18270583249,江西省,昌黎县
CU17019230971485,钱女士,女,47,100000001,13112703649,黑龙江省,松北区
CU17011278369140,奚女士,女,54,100000008,13213950762,山东省,昌平区
CU17023758429306,彭先生,男,32,100000007,18865370281,浙江省,黄骅市
CU17020164598032,米女士,女,35,100000002,15525718640,内蒙古自治区,铁东区
CU17026219307856,何女士,女,49,100000000,13308241953,北京市,邢台县
CU17017946305218,臧女士,女,53,100000004,18410864357,天津市,城区
CU17026798546021,邹小姐,女,32,100000009,18518657204,上海市,兴山区
CU17015093654817,柳先生,男,43,100000007,18348920536,台湾省,辛集市
CU17026781426593,魏女士,女,54,100000002,15264187239,甘肃省,甘井子区
CU17025895764210,康女士,女,27,100000006,18402895317,安徽省,霸州市
CU17019850936421,计先生,男,28,100000008,18684371056,甘肃省,凌海市
CU17021105987624,纪女士,女,42,100000002,15836294715,江苏省,蔚县
CU17018597214086,成先生,男,23,100000006,15873092841,陕西省,西青区
CU17012528063917,雷小姐,女,58,100000003,13427364105,北京市,中山区
CU17012350849726,尤小姐,女,47,100000008,17998503164,河南省,沽源县
CU17022462079183,岑女士,女,37,100000000,17864983215,山东省,肥乡区
CU17018659402183,柏小姐,女,40,100000005,13241520869,江西省,迎泽区
CU17020048325169,元女士,女,38,100000006,18880194567,青海省,沧县
CU17018475026398,尹先生,男,54,100000000,13491620578,山东省,土默特左旗
CU17019518067934,郑女士,女,37,100000005,17772610934,澳门特别行政区,甘井子区
CU17019061987425,钱小姐,女,34,100000002,13873610254,江西省,沈阳市
CU17014307589124,舒小姐,女,49,100000002,13413075289,浙江省,南开区
CU17026857210396,郑女士,女,28,100000008,18683067419,广西壮族自治区,清河门区
CU17022584961273,项先生,男,57,100000006,15073416508,浙江省,行唐县
CU17017406152783,吕小姐,女,36,100000008,15001638245,浙江省,岢岚县
CU17027523046917,屈小姐,女,35,100000006,14790376142,福建省,雄县
CU17027384560219,昌先生,男,46,100000008,18150768914,吉林省,铁西区
CU17019253897046,皮小姐,女,59,100000007,18697436085,浙江省,向阳区
CU17017306954172,柏先生,男,34,100000008,18001386472,青海省,海港区
CU17024658407913,熊女士,女,32,100000002,15510368975,吉林省,天镇县
CU17019017523684,汪女士,女,40,100000005,17352481673,湖北省,郊区
CU17013310762598,周女士,女,47,100000000,15897548023,江苏省,平谷区
CU17022350167294,苗先生,男,34,100000004,18798564102,安徽省,曲沃县
CU17028104378952,乐先生,男,26,100000004,15891504782,山西省,宏伟区
CU17015965320481,谈女士,女,22,100000006,13668294710,福建省,集安市
CU17011021689754,彭女士,女,33,100000002,17423581076,安徽省,岭东区
CU17025857093421,方先生,男,35,100000000,13009823751,福建省,东港市
CU17016187239506,韦小姐,女,35,100000008,13870918562,江西省,兴县
CU17025749651083,殷女士,女,57,100000003,15842069175,甘肃省,通化县
CU17021571468920,尤小姐,女,49,100000000,18210492685,广东省,泰来县
CU17015026359817,钱先生,男,30,100000004,13334891076,山西省,本溪市
CU17011029468571,祝女士,女,51,100000005,17153470862,河北省,瓦房店市
CU17015968250417,李先生,男,28,100000004,15957628904,辽宁省,道外区
CU17016192763408,蒋先生,男,23,100000008,14742150897,香港特别行政区,南票区
CU17027576931082,毛先生,男,35,100000003,13010748263,河南省,巴林左旗
CU17011639042751,尤女士,女,58,100000004,18302165793,福建省,陵川县
CU17018431529860,李先生,男,47,100000006,18334895712,天津市,浑南区
CU17026598372610,孙小姐,女,28,100000008,18904531279,上海市,井陉县
CU17014085764319,谢先生,男,48,100000008,18228509461,贵州省,化德县
CU17017829506174,梁先生,男,37,100000001,18484915263,澳门特别行政区,魏县
CU17028610423759,杨小姐,女,60,100000000,15107634519,内蒙古自治区,北京市
CU17011946705182,卞女士,女,50,100000008,15828319640,香港特别行政区,辉南县
CU17015895123706,穆小姐,女,51,100000005,18850712984,重庆市,磴口县
CU17022698451203,茅小姐,女,55,100000003,15983745169,澳门特别行政区,新华区
CU17013837496512,宋女士,女,21,100000000,18924756038,重庆市,平定县
CU17021761942308,郎女士,女,43,100000009,18692516304,新疆维吾尔自治区,娄烦县
CU17020705829463,平先生,男,52,100000005,14721063574,香港特别行政区,小店区
CU17020506213487,陈女士,女,52,100000005,15803841569,青海省,大同区
CU17015573019682,元先生,男,54,100000005,15345830762,天津市,兴和县
CU17025149275386,吕小姐,女,38,100000005,18141876923,宁夏回族自治区,城区
CU17024257368140,朱女士,女,39,100000008,13704596781,甘肃省,突泉县
CU17018361084529,俞小姐,女,37,100000003,18287246035,云南省,红星区
CU17021875031924,吕先生,男,33,100000004,13926081537,黑龙江省,本溪满族自治县
CU17018108243576,滕女士,女,46,100000003,13140827635,湖北省,昌邑区
CU17024903876125,韦先生,男,40,100000009,17175480632,香港特别行政区,建平县
CU17023520139784,邹女士,女,53,100000001,15138427619,山西省,鄂温克族自治旗
CU17024974125308,常小姐,女,21,100000007,15197513602,内蒙古自治区,偏关县
CU17021524370891,窦女士,女,23,100000008,15760319547,北京市,五台县
CU17018159742038,奚女士,女,40,100000005,13747320918,山西省,桓仁满族自治县
CU17020075148396,计小姐,女,59,100000000,17550364812,贵州省,海港区
CU17020247169508,岑先生,男,58,100000000,18529801635,河南省,辽中区
CU17012726195048,窦女士,女,37,100000005,17653681742,内蒙古自治区,丰台区
CU17016809427156,彭女士,女,38,100000002,18650389176,江西省,锡林郭勒盟
CU17022854962703,俞女士,女,24,100000009,13731695024,海南省,宁城县
CU17012861395027,齐小姐,女,38,100000005,15501724589,安徽省,霸州市
CU17013461702958,戴女士,女,47,100000004,13672893615,河北省,甘南县
CU17021069318742,何小姐,女,29,100000001,13287264390,河南省,阜新蒙古族自治县
CU17020680794251,堪女士,女,31,100000003,18581324705,广西壮族自治区,于洪区
CU17017709256481,邵先生,男,50,100000006,17162958734,澳门特别行政区,山西省
CU17011170386925,黄女士,女,39,100000001,15027935410,江西省,阿荣旗
CU17027590863471,穆小姐,女,43,100000009,17517294068,湖北省,东风区
CU17018134506827,费先生,男,27,100000004,13949508123,海南省,乌马河区
CU17015235489067,戚先生,男,27,100000000,15747291850,吉林省,讷河市
CU17022624718953,伏女士,女,24,100000003,17886521379,新疆维吾尔自治区,绿园区
CU17013395618047,伏先生,男,26,100000004,18297058421,广西壮族自治区,甘井子区
CU17027368154902,唐女士,女,33,100000009,17931407928,澳门特别行政区,延吉市
CU17013406937582,蒋女士,女,59,100000007,17441593726,宁夏回族自治区,沧县
CU17015896475132,屈女士,女,40,100000007,18815894673,广西壮族自治区,海淀区
CU17011427651809,许小姐,女,39,100000000,15901679248,辽宁省,岭东区
CU17023518390267,苏小姐,女,44,100000002,13658720913,西藏自治区,白城市
CU17025167084932,奚女士,女,59,100000004,17514687053,山东省,丰镇市
CU17018249076358,谢女士,女,37,100000004,18026458903,宁夏回族自治区,肇州县
CU17028240638571,平先生,男,22,100000006,13048195360,新疆维吾尔自治区,盐湖区
CU17023318402957,范先生,男,50,100000001,18013704865,宁夏回族自治区,涿鹿县
CU17013279508463,施先生,男,24,100000008,15372413058,海南省,蠡县
CU17025025439786,禹小姐,女,23,100000004,13651784362,北京市,固安县
CU17018946857203,薛小姐,女,37,100000008,15789546102,浙江省,凌源市
CU17023136802594,臧女士,女,45,100000006,18875138249,甘肃省,赵县
CU17018162590748,禹女士,女,40,100000003,17171908632,辽宁省,建华区
CU17021182307456,成小姐,女,29,100000001,18598376104,北京市,岚县
CU17022625783194,贝女士,女,27,100000000,15625149783,新疆维吾尔自治区,饶阳县
CU17022650134289,屈先生,男,48,100000006,18184073926,澳门特别行政区,万荣县
CU17018495386217,钱先生,男,46,100000006,15169238450,重庆市,屯留县
CU17018309482167,庞小姐,女,42,100000001,15908391245,北京市,石景山区
CU17014125734869,赵女士,女,40,100000000,18102516734,天津市,皇姑区
CU17020293807564,云小姐,女,23,100000001,13725180497,河北省,集安市
CU17017870243591,梁小姐,女,56,100000001,17753896417,河北省,苏尼特左旗
CU17018528931470,成小姐,女,39,100000002,18967594120,江苏省,桥东区
CU17014647501892,葛小姐,女,52,100000000,18697261085,香港特别行政区,秦皇岛市
CU17024056934127,窦小姐,女,53,100000007,18961895302,西藏自治区,保定市
CU17018764183052,李小姐,女,40,100000009,18982056473,海南省,扎鲁特旗
CU17028051872694,方小姐,女,58,100000009,17329567431,陕西省,辉南县
CU17022872690534,贝小姐,女,49,100000002,18687631240,黑龙江省,武清区
CU17023092845136,鲍女士,女,44,100000006,13508425197,天津市,南关区
CU17020168324095,奚女士,女,23,100000003,18121846037,海南省,高阳县
CU17024895621037,邹先生,男,29,100000004,18826357048,湖北省,新河县
CU17019810524369,殷女士,女,37,100000000,18764129507,北京市,木兰县
CU17015871362950,廉小姐,女,40,100000004,18759647302,贵州省,秦皇岛市
CU17018206487953,禹女士,女,47,100000007,17293746128,浙江省,杏花岭区
CU17018907568324,许女士,女,40,100000002,15751420387,广西壮族自治区,鸡泽县
CU17026351608947,杨小姐,女,55,100000004,18386205147,台湾省,迁安市
CU17012479581203,董女士,女,41,100000002,15707569438,河北省,翁牛特旗
CU17011610528479,苏女士,女,26,100000005,17452731096,湖北省,桥东区
CU17022386571924,禹女士,女,20,100000004,17348279106,海南省,辽阳市
CU17023613740852,时女士,女,60,100000001,13359213480,澳门特别行政区,矿区
CU17027975614208,狄先生,男,59,100000000,13401862957,河南省,矿区
CU17020386024157,葛小姐,女,32,100000007,15006495312,安徽省,景县
CU17017806724319,熊女士,女,58,100000009,18626851904,陕西省,方正县
CU17012067351289,明先生,男,31,100000009,15515903687,重庆市,通州区
CU17019430286975,汪先生,男,43,100000004,15642871953,内蒙古自治区,和顺县
CU17021362914870,郎先生,男,22,100000004,13542569387,上海市,明山区
CU17017691384025,堪先生,男,58,100000009,18259241807,湖北省,文安县
CU17018609138752,赵先生,男,28,100000006,17796832470,贵州省,海城市
CU17025402539816,庞小姐,女,57,100000009,13526945807,贵州省,乌海市
CU17017301427865,姚小姐,女,51,100000001,13018035692,甘肃省,中阳县
CU17024138649705,赵小姐,女,31,100000000,15654290183,山西省,武安市
CU17017781650924,戚先生,男,21,100000001,18716053294,辽宁省,乌审旗
CU17023136945720,喻女士,女,40,100000001,14769043578,河南省,隆化县
CU17013608149325,宋女士,女,34,100000006,17419862437,内蒙古自治区,灵石县
CU17028857693421,俞小姐,女,45,100000007,18973804526,西藏自治区,乌拉特后旗
CU17017491365872,董先生,男,55,100000005,18827893016,山西省,石拐区
CU17018401892753,云先生,男,43,100000000,18567321849,四川省,开平区
CU17026406318927,葛小姐,女,57,100000004,18569018753,辽宁省,双鸭山市
CU17017047135892,屈小姐,女,48,100000002,17117045298,内蒙古自治区,抚顺县
CU17027409362758,雷小姐,女,33,100000007,18715396407,安徽省,抚顺市
CU17016532781460,苗小姐,女,42,100000000,13789317065,四川省,高平市
CU17011513429876,何女士,女,20,100000002,17601429375,海南省,长海县
CU17011065398127,沈小姐,女,37,100000009,13669582034,重庆市,安平县
CU17021276439810,成先生,男,57,100000009,18923810975,河南省,保定市
CU17025396718520,熊小姐,女,55,100000009,17634679210,四川省,新城区
CU17014207983561,舒先生,男,31,100000000,18651426908,浙江省,察哈尔右翼中旗
CU17021950617482,毛先生,男,57,100000008,18827394506,辽宁省,鞍山市
CU17022256807419,韦先生,男,42,100000005,13258672439,宁夏回族自治区,哈尔滨市
CU17026135694780,汪女士,女,51,100000004,17712063748,天津市,灵石县
CU17017249183067,时女士,女,21,100000008,18648195620,甘肃省,海港区
CU17022806214973,鲁小姐,女,37,100000009,17629718465,湖南省,珲春市
CU17015637910825,孟先生,男,43,100000003,18919564073,湖南省,大石桥市
CU17017148672093,祁小姐,女,36,100000000,18214986523,吉林省,沈北新区
CU17021431578026,俞女士,女,50,100000003,18313579048,浙江省,晋源区
CU17016510489627,苗先生,男,46,100000005,17196548723,云南省,海勃湾区
CU17028263041758,邵女士,女,60,100000001,18325081473,浙江省,固安县
CU17015856379120,史先生,男,53,100000004,17462814507,西藏自治区,新荣区
CU17017173596482,戚小姐,女,46,100000004,15685469137,湖南省,长治市
CU17023753048192,邬女士,女,47,100000006,13786571234,广东省,昌平区
CU17028219648703,岑先生,男,32,100000008,18252863417,重庆市,凉城县
CU17021129645738,潘先生,男,53,100000005,17441398625,四川省,辛集市
CU17022406759238,俞女士,女,33,100000008,13559037426,宁夏回族自治区,正定县
CU17021921578306,喻女士,女,33,100000009,18672319605,广西壮族自治区,栾城区
CU17015964721530,方先生,男,47,100000001,18591503648,香港特别行政区,霍林郭勒市
CU17024305849762,严先生,男,35,100000009,13538579460,吉林省,隆尧县
CU17018830694172,纪先生,男,27,100000008,13028450693,黑龙江省,达尔罕茂明安联合旗
CU17016354680291,穆先生,男,46,100000006,17736498150,陕西省,辉南县
CU17015157829063,范先生,男,33,100000006,17935128709,天津市,公主岭市
CU17020625187930,余女士,女,42,100000002,18693560182,广东省,鄂温克族自治旗
CU17028927510364,禹小姐,女,54,100000006,18707362184,西藏自治区,铁锋区
CU17021408165739,酆小姐,女,20,100000008,13527639058,青海省,麻山区
CU17018958146702,曹先生,男,28,100000005,18261704285,广东省,沈北新区
CU17016645923078,孔女士,女,44,100000001,17642716380,甘肃省,乌马河区
CU17015965310247,岑小姐,女,42,100000001,18919670238,陕西省,东胜区
CU17019471359068,昌小姐,女,30,100000009,17473254690,台湾省,集安市
CU17015451382970,奚女士,女,31,100000000,14789235410,甘肃省,苏家屯区
CU17015259470683,薛小姐,女,30,100000008,17539246158,云南省,海拉尔区
CU17024729804631,臧先生,男,53,100000006,13739402561,山东省,双鸭山市
CU17011360498271,许小姐,女,39,100000000,18624891637,甘肃省,曲沃县
CU17018201453679,奚女士,女,47,100000007,17749605728,甘肃省,千山区
CU17021258031946,何小姐,女,39,100000007,13723451760,云南省,丰宁满族自治县
CU17016814627905,花小姐,女,45,100000001,15991860542,河北省,蛟河市
CU17022357916804,葛先生,男,47,100000004,15841295306,甘肃省,张家口市
CU17027654791823,陶女士,女,26,100000002,17337582469,四川省,邱县
CU17028946723158,章先生,男,25,100000006,17743876520,新疆维吾尔自治区,清原满族自治县
CU17022276180495,祁小姐,女,36,100000004,18142659813,山西省,天镇县
CU17011651729348,谈先生,男,55,100000001,15663892754,北京市,东港市
CU17024217058394,庞小姐,女,50,100000006,15510387562,天津市,蒲县
CU17023789321405,尤小姐,女,31,100000004,13878524930,台湾省,和顺县
CU17020981024573,凤先生,男,51,100000004,17587469021,山东省,中山区
CU17020932187064,戴先生,男,48,100000002,18528371695,台湾省,易县
CU17013985043271,孟小姐,女,21,100000005,13451029843,香港特别行政区,黑山县
CU17024804132679,滕女士,女,54,100000006,17817036429,广西壮族自治区,和顺县
CU17012267915480,皮女士,女,44,100000006,13978301496,贵州省,九台区
CU17025724083691,伏女士,女,23,100000004,18676981205,宁夏回族自治区,万全区
CU17025250197348,水先生,男,34,100000009,13271924538,湖北省,赛罕区
CU17014510896347,乐先生,男,32,100000003,15607281945,天津市,克什克腾旗
CU17028986723145,俞女士,女,56,100000009,13296135784,山西省,应县
CU17012028935641,王先生,男,53,100000002,18571623045,湖北省,兴县
CU17012250794631,凤小姐,女,26,100000009,15618796405,广西壮族自治区,南宫市
CU17014657204193,钱先生,男,37,100000009,17283457206,宁夏回族自治区,阿鲁科尔沁旗
CU17011912657304,舒女士,女,24,100000000,13723560491,北京市,吉林市
CU17011609824157,郎先生,男,50,100000001,18912608537,新疆维吾尔自治区,朝阳县
CU17017036812945,邵女士,女,31,100000003,13871598340,贵州省,锡林郭勒盟
CU17020705428961,伍女士,女,29,100000001,13497105326,澳门特别行政区,滴道区
CU17026150378246,孔女士,女,47,100000002,18991620485,陕西省,鄂托克旗
CU17020675149832,陶女士,女,20,100000007,17728071596,香港特别行政区,清原满族自治县
CU17020352470691,祝女士,女,29,100000009,18256024718,陕西省,宁晋县
CU17016120653879,奚先生,男,32,100000008,17129365180,甘肃省,梅河口市
CU17017098721465,庞女士,女,22,100000001,18780531467,重庆市,围场满族蒙古族自治县
CU17018073562849,傅先生,男,22,100000006,17884397162,内蒙古自治区,集贤县
CU17014358021764,鲍女士,女,30,100000009,18267284319,甘肃省,金山屯区
CU17017296504837,时小姐,女,34,100000008,18825093846,江西省,阿尔山市
CU17014082713549,韦女士,女,45,100000005,15283071942,广西壮族自治区,苏尼特右旗
CU17022923541867,明女士,女,56,100000007,18541759608,黑龙江省,汾西县
CU17023468510973,贺女士,女,35,100000000,18736852974,新疆维吾尔自治区,带岭区
CU17011546108397,伏女士,女,42,100000008,18834769120,香港特别行政区,伊春市
CU17022518423967,褚女士,女,51,100000009,18459084172,海南省,顺城区
CU17018940532681,郑先生,男,34,100000002,18785921607,吉林省,乾安县
CU17027021649538,陶先生,男,57,100000004,17142659310,吉林省,安次区
CU17011984613205,常小姐,女,41,100000000,18927348150,青海省,吉林市
CU17025720835491,鲍女士,女,23,100000002,13567024183,陕西省,新抚区
CU17022150267984,梁女士,女,45,100000003,17107184562,甘肃省,吕梁市
CU17015932745680,孔小姐,女,60,100000007,13984695170,广东省,彰武县
CU17015829617405,任小姐,女,55,100000000,15809763154,河南省,柏乡县
CU17013619283704,韦小姐,女,49,100000000,18249285670,吉林省,南皮县
CU17014821495703,孟小姐,女,40,100000007,17312047659,四川省,阳曲县
CU17025678259013,郑先生,男,52,100000000,18297816043,陕西省,武安市
CU17013012396458,华先生,男,29,100000005,18836910427,上海市,昔阳县
CU17020206853471,郝女士,女,32,100000001,15908941375,福建省,霍州市
CU17014518490672,金先生,男,47,100000005,15093680512,浙江省,宝山区
CU17012065389271,韦女士,女,52,100000000,15160781253,重庆市,河东区
CU17015618273094,彭小姐,女,59,100000003,17837859602,福建省,翠峦区
CU17017231869745,韩女士,女,49,100000003,18550932681,西藏自治区,双城区
CU17027341286507,苏女士,女,21,100000007,15882365704,香港特别行政区,依兰县
CU17018579381640,乐小姐,女,44,100000007,15586275431,安徽省,津南区
CU17024214608573,萧小姐,女,39,100000003,18295607148,香港特别行政区,康巴什区
CU17016209463571,安女士,女,21,100000006,17234678125,江苏省,长治县
CU17027674259138,奚小姐,女,45,100000005,18618340725,台湾省,运河区
CU17017524736198,孙先生,男,43,100000002,18015829340,江苏省,河间市
CU17016174905386,卞小姐,女,36,100000006,18874169385,黑龙江省,丛台区
CU17014612378540,任先生,男,43,100000008,13124657301,广西壮族自治区,临河区
CU17024472593168,陈女士,女,29,100000000,18098720613,青海省,辽源市
CU17028749650128,孔先生,男,37,100000001,15696837250,北京市,高阳县
CU17025734082196,齐先生,男,28,100000009,15958410276,内蒙古自治区,临江市
CU17013657231490,平女士,女,39,100000005,15530962857,新疆维吾尔自治区,尚义县
CU17019413650928,齐女士,女,47,100000007,15046807952,福建省,龙江县
CU17017416982375,柳先生,男,48,100000005,17575319846,河北省,齐齐哈尔市
CU17016902486315,柳先生,男,55,100000007,17606734159,安徽省,铁西区
CU17014657024391,康小姐,女,25,100000008,18808376145,贵州省,东光县
CU17017241965073,张女士,女,34,100000006,13052041793,吉林省,垣曲县
CU17024369082745,姜女士,女,39,100000000,18202381596,江西省,邱县
CU17013807346129,韦先生,男,57,100000009,17572149856,辽宁省,阿城区
CU17028062894153,康女士,女,52,100000009,15595487320,内蒙古自治区,忻州市
CU17016714259086,孔先生,男,23,100000007,18696428371,陕西省,铁力市
CU17026769518403,舒女士,女,32,100000000,14721309648,重庆市,道外区
CU17016963452017,穆小姐,女,28,100000007,17870365194,湖北省,定州市
CU17021735892160,邬小姐,女,27,100000006,18910528736,广西壮族自治区,莲池区
CU17021829136750,韦小姐,女,53,100000000,18703125479,湖南省,房山区
CU17025670398412,明女士,女,46,100000000,13447308691,四川省,林西县
CU17020087462391,倪女士,女,45,100000008,17226485379,北京市,五寨县
CU17016045832796,金女士,女,54,100000001,18859083416,山西省,红岗区
CU17013534912068,毛女士,女,39,100000009,13686271409,吉林省,新城区
CU17018418920763,魏先生,男,41,100000008,13565793208,黑龙江省,辽宁省
CU17024731924085,柏先生,男,27,100000002,13664182530,甘肃省,太仆寺旗
CU17025750621438,宋小姐,女,53,100000002,18941307598,山东省,南岗区
CU17027023761584,贺女士,女,37,100000002,13747893615,贵州省,岢岚县
CU17019583047219,戴先生,男,49,100000004,18986120453,四川省,龙潭区
CU17025983072561,华先生,男,45,100000003,18840359168,河北省,广宗县
CU17020983460751,常先生,男,39,100000005,13335724918,安徽省,滨海新区
CU17028164705283,谢女士,女,50,100000000,13319703865,香港特别行政区,五原县
CU17017186209354,屈先生,男,38,100000003,15004893517,内蒙古自治区,广灵县
CU17019643257890,纪女士,女,39,100000007,17831526048,澳门特别行政区,望花区
CU17023463180597,姜女士,女,38,100000002,17110273458,吉林省,正镶白旗
CU17018152039487,柳女士,女,37,100000008,17772038165,山西省,二道江区
CU17025937015264,康先生,男,30,100000007,14734170869,重庆市,新绛县
CU17022206839157,严女士,女,55,100000005,13597806412,河南省,五寨县
CU17028485396710,于小姐,女,21,100000001,15819478502,安徽省,盘山县
CU17024316782495,计女士,女,46,100000009,13391350872,山东省,朝阳区
CU17019327541098,冯女士,女,40,100000002,18276024319,甘肃省,丰镇市
CU17013096247351,凤女士,女,55,100000004,18068730219,福建省,梨树县
CU17011804961327,孙小姐,女,39,100000001,15631240596,四川省,蠡县
CU17015480132569,孟女士,女,32,100000009,15793427506,香港特别行政区,吕梁市
CU17018781053629,郝小姐,女,60,100000003,17535648791,天津市,巨鹿县
CU17022278956013,褚先生,男,32,100000000,13072041359,河南省,杜尔伯特蒙古族自治县
CU17025576241389,范女士,女,22,100000006,18254237801,湖北省,黄骅市
CU17027649278015,韦小姐,女,20,100000008,13148563970,四川省,郊区
CU17023281630479,马先生,男,31,100000000,18796172358,湖北省,路北区
CU17025513486902,殷先生,男,42,100000002,15594260871,上海市,武强县
CU17018968241573,郑先生,男,53,100000007,18113582690,陕西省,固安县
CU17019281930576,钱先生,男,45,100000001,13503692457,海南省,左云县
CU17024384206719,费女士,女,21,100000001,18154719386,广西壮族自治区,榆次区
CU17015790854213,邹小姐,女,34,100000006,18330617429,北京市,宁河区
CU17011216795430,董女士,女,43,100000003,13448713256,湖南省,依兰县
CU17017406132795,顾女士,女,49,100000001,15718062349,山东省,城区
CU17016249135087,柳女士,女,20,100000005,13224170983,陕西省,阿鲁科尔沁旗
CU17019514390627,韩先生,男,54,100000000,13264905283,甘肃省,山阴县
CU17015613402957,毕小姐,女,51,100000009,13178623504,新疆维吾尔自治区,宏伟区
CU17025603714598,魏小姐,女,47,100000007,18234752610,西藏自治区,隆尧县
CU17011786513940,祁小姐,女,27,100000002,18992845106,四川省,船营区
CU17025254697831,堪女士,女,44,100000002,18538470519,广西壮族自治区,本溪市
CU17028728093465,祁先生,男,24,100000000,17880946721,西藏自治区,永和县
CU17027172893640,傅女士,女,31,100000002,17987193054,山西省,双辽市
CU17013091243876,葛小姐,女,57,100000005,15172581903,西藏自治区,皇姑区
CU17028510469827,柳女士,女,44,100000008,15118540623,河北省,侯马市
CU17017478362015,韦小姐,女,38,100000009,18624108673,贵州省,辽阳县
CU17017341695827,毛小姐,女,36,100000007,13034821907,河南省,兴城市
CU17028803649275,华先生,男,42,100000009,13245903172,上海市,鄂尔多斯市
CU17022812346907,伍先生,男,28,100000009,18575460193,江西省,长安区
CU17021194872035,鲍小姐,女,41,100000006,18680932465,陕西省,辽源市
CU17016028395746,姜女士,女,38,100000003,14746085123,甘肃省,五原县
CU17019426751830,任女士,女,32,100000009,13320739861,台湾省,新青区
CU17017936147052,祝女士,女,43,100000004,17637612980,辽宁省,朝阳区
CU17022972530164,花小姐,女,44,100000003,13513875602,湖北省,香河县
CU17012146053872,孔小姐,女,34,100000003,17634795628,吉林省,洮北区
CU17018418529736,花先生,男,35,100000005,18518302756,广西壮族自治区,正定县
CU17023407391268,昌女士,女,28,100000004,15803812697,河南省,太子河区
CU17017438570219,张小姐,女,24,100000006,13240162978,内蒙古自治区,辽宁省
CU17023523016789,郎女士,女,57,100000006,15657431926,澳门特别行政区,易县
CU17022203175896,萧女士,女,57,100000009,17298140275,陕西省,敖汉旗
CU17025354168970,魏女士,女,58,100000008,13872968150,广东省,宝清县
CU17026862495103,尤先生,男,28,100000001,17471250468,香港特别行政区,洮北区
CU17023026134897,鲍小姐,女,33,100000006,13230987152,台湾省,鄂托克旗
CU17016624958013,窦先生,男,60,100000009,17891604853,安徽省,安国市
CU17018548329761,李小姐,女,23,100000008,13512954830,安徽省,桦南县
CU17016172934865,孟女士,女,38,100000008,13012589730,天津市,清河门区
CU17012270864519,何先生,男,46,100000001,15380361942,浙江省,城区
CU17021071859264,柳小姐,女,54,100000001,18667128930,上海市,太子河区
CU17011315204987,顾女士,女,25,100000000,18850842967,贵州省,于洪区
CU17026182507964,齐小姐,女,52,100000005,15389257401,内蒙古自治区,鹰手营子矿区
CU17017249587630,唐小姐,女,29,100000001,13849716230,湖南省,磐石市
CU17014325094187,彭小姐,女,54,100000007,18479204651,广东省,临猗县
CU17024219684750,倪小姐,女,48,100000004,18558046137,湖北省,双阳区
CU17016402167589,傅小姐,女,35,100000008,18759206417,北京市,平山县
CU17028925471863,喻先生,男,45,100000007,18630965412,宁夏回族自治区,枣强县
CU17022106249783,秦女士,女,24,100000008,17807534186,河北省,永年区
CU17017923845017,葛小姐,女,60,100000004,13908391746,海南省,高邑县
CU17017408597236,谢女士,女,58,100000000,15852681794,山东省,阳曲县
CU17028734592861,狄女士,女,32,100000004,18194765230,贵州省,峰峰矿区
CU17014612375048,伏女士,女,51,100000002,18524673091,福建省,抚顺市
CU17023153680294,邵小姐,女,35,100000005,15892317856,陕西省,张家口市
CU17018714903852,严女士,女,48,100000006,17972450319,内蒙古自治区,沽源县
CU17013928506413,滕先生,男,50,100000007,18574683091,黑龙江省,桓仁满族自治县
CU17018837962405,茅女士,女,25,100000005,13778065319,浙江省,承德市
CU17019815942607,沈先生,男,40,100000002,18854163978,浙江省,多伦县
CU17024493152860,谈先生,男,47,100000003,13069174253,辽宁省,站前区
